,index,rent_address,stop_name,min_distance,min_duration,postcode
1090,910,508-7-balcombe-rd-mentone-vic-3194-16062820,,,,3194
1091,1056,6-12-phillip-street-mentone-vic-3194-13444145,,,,3194
1092,170,3-25-barkly-street-mordialloc-vic-3195-16079387,,,,3195
1093,1088,32-fourth-street-parkdale-vic-3195-16088448,,,,3195
1094,177,5-8-10-turakina-avenue-edithvale-vic-3196-16078476,,,,3196
1095,334,6-stayner-street-chelsea-vic-3196-16074195,,,,3196
1096,1052,707-435-nepean-highway-frankston-vic-3199-16085906,,,,3199
1097,924,3-23-cavendish-drive-heatherton-vic-3202-16087838,,,,3202
1098,925,8-23-27-cavendish-drive-heatherton-vic-3202-16087837,,,,3202
1099,13,2a-anderson-street-bentleigh-vic-3204-16083500,,,,3204
1100,711,107-15-hamilton-street-bentleigh-vic-3204-15281179,Melton Railway Station (Melton South),17670.89,1509.7,3204
1101,699,302-270-centre-road-bentleigh-vic-3204-16041922,Melton Railway Station (Melton South),16904.84,1420.8,3204
1102,205,6-6-prince-edward-ave-mckinnon-vic-3204-16080738,Melton Railway Station (Melton South),16767.17,1458.44,3204
1103,361,8-66-bent-street-mckinnon-vic-3204-16076976,Melton Railway Station (Melton South),16825.91,1450.43,3204
1104,900,1b-castles-road-bentleigh-vic-3204-16064447,,,,3204
1105,311,14a-geel-street-bentleigh-vic-3204-16076602,,,,3204
1106,893,13-40-lillimur-road-ormond-vic-3204-16064832,Melton Railway Station (Melton South),15639.77,1348.87,3204
1107,465,234-tucker-road-mckinnon-vic-3204-16070139,,,,3204
1108,906,11-plym-street-bentleigh-vic-3204-16063582,,,,3204
1109,997,4-13-lillimur-road-ormond-vic-3204-16060820,Melton Railway Station (Melton South),15789.41,1356.18,3204
1110,1031,1-13-ulupna-road-ormond-vic-3204-16086855,Melton Railway Station (Melton South),15916.39,1383.31,3204
1111,31,9-491-south-road-bentleigh-vic-3204-16081842,,,,3204
1112,759,284a-tucker-rd-ormond-vic-3204-16070662,,,,3204
1113,8,2-116-jasper-road-bentleigh-vic-3204-16084051,,,,3204
1114,372,2-230-ferrars-street-south-melbourne-vic-3205-16076498,Melton Railway Station (Melton South),2466.45,282.79,3205
1115,353,6-emerald-street-south-melbourne-vic-3205-16077214,Melton Railway Station (Melton South),2692.13,311.3,3205
1116,1100,1805-50-albert-road-south-melbourne-vic-3205-12112230,Melton Railway Station (Melton South),3522.04,453.38,3205
1117,580,14-henderson-street-south-melbourne-vic-3205-16065791,Melton Railway Station (Melton South),3856.49,445.27,3205
1118,235,203-333-ferrars-street-south-melbourne-vic-3205-16079686,Melton Railway Station (Melton South),3094.37,329.14,3205
1119,667,705-89-gladstone-street-south-melbourne-vic-3205-16058273,Melton Railway Station (Melton South),2478.73,292.67,3205
1120,190,78-palmerston-crescent-south-melbourne-vic-3205-16081321,Melton Railway Station (Melton South),3349.78,406.07,3205
1121,717,354b-clarendon-street-south-melbourne-vic-3205-16065911,Melton Railway Station (Melton South),2536.54,308.69,3205
1122,797,215-253-normanby-road-south-melbourne-vic-3205-16034152,Melton Railway Station (Melton South),2449.9,267.38,3205
1123,148,1-333-coventry-street-south-melbourne-vic-3205-16081898,Melton Railway Station (Melton South),2517.15,317.91,3205
1124,138,1703-89-103-gladstone-street-south-melbourne-vic-3205-16082171,Melton Railway Station (Melton South),2480.21,292.89,3205
1125,871,2-187-bank-street-south-melbourne-vic-3205-16065978,Melton Railway Station (Melton South),2434.11,290.25,3205
1126,1005,301-99-palmerston-crescent-south-melbourne-vic-3205-16087718,Melton Railway Station (Melton South),3180.17,375.54,3205
1127,256,1009-338-kings-way-south-melbourne-vic-3205-16078854,Melton Railway Station (Melton South),3379.74,441.23,3205
1128,833,13-martin-street-south-melbourne-vic-3205-16068578,Melton Railway Station (Melton South),3054.79,357.02,3205
1129,652,175-richardson-street-middle-park-vic-3206-16061617,Melton Railway Station (Melton South),4377.48,465.79,3206
1130,845,43-philipson-street-albert-park-vic-3206-16067830,Melton Railway Station (Melton South),4558.75,475.95,3206
1131,712,53-hambleton-street-albert-park-vic-3206-16066946,Melton Railway Station (Melton South),3962.79,406.44,3206
1132,505,9-123-beaconsfield-parade-albert-park-vic-3206-16072484,Melton Railway Station (Melton South),4519.97,463.36,3206
1133,448,167-richardson-street-middle-park-vic-3206-16073349,Melton Railway Station (Melton South),4421.49,469.57,3206
1134,294,1-262-beaconsfield-parade-middle-park-vic-3206-16077829,Melton Railway Station (Melton South),5216.67,536.98,3206
1135,832,11-90-hambleton-street-middle-park-vic-3206-16068766,Melton Railway Station (Melton South),4170.25,452.59,3206
1136,562,188b-kerferd-road-albert-park-vic-3206-16067878,Melton Railway Station (Melton South),4616.99,495.29,3206
1137,239,8-49-patterson-street-middle-park-vic-3206-16079493,Melton Railway Station (Melton South),5245.73,535.99,3206
1138,661,54-o-grady-street-albert-park-vic-3206-16059651,Melton Railway Station (Melton South),3888.39,429.93,3206
1139,1024,68-merton-street-albert-park-vic-3206-16087154,Melton Railway Station (Melton South),3986.74,425.56,3206
1140,1044,16-dundas-place-albert-park-vic-3206-16086265,Melton Railway Station (Melton South),3680.63,407.33,3206
1141,1285,22-109-nimmo-street-middle-park-vic-3206-16052918,Melton Railway Station (Melton South),4791.76,505.7,3206
1142,1289,74-barrett-street-albert-park-vic-3206-16052698,Melton Railway Station (Melton South),4218.85,453.91,3206
1143,539,107-lyons-street-port-melbourne-vic-3207-16069564,Melton Railway Station (Melton South),3506.75,372.85,3207
1144,529,30-8-graham-street-port-melbourne-vic-3207-16070356,Melton Railway Station (Melton South),4282.87,486.55,3207
1145,48,409-108-bay-street-port-melbourne-vic-3207-16085177,Melton Railway Station (Melton South),4193.02,478.48,3207
1146,527,17-3-seisman-place-port-melbourne-vic-3207-16070746,Melton Railway Station (Melton South),4059.93,463.2,3207
1147,522,207-esplanade-west-port-melbourne-vic-3207-16071401,Melton Railway Station (Melton South),3776.89,429.12,3207
1148,499,6d-9-beach-street-port-melbourne-vic-3207-16072776,Melton Railway Station (Melton South),4592.58,550.42,3207
1149,1262,207-107-beach-street-port-melbourne-vic-3207-16055713,Melton Railway Station (Melton South),4517.47,560.09,3207
1150,344,402-49-beach-street-port-melbourne-vic-3207-16077546,Melton Railway Station (Melton South),4536.67,548.93,3207
1151,87,214-54-nott-street-port-melbourne-vic-3207-16083798,Melton Railway Station (Melton South),4542.46,533.19,3207
1152,289,112-1-danks-street-port-melbourne-vic-3207-16078056,Melton Railway Station (Melton South),4410.71,504.95,3207
1153,240,701-57-bay-street-port-melbourne-vic-3207-16079490,Melton Railway Station (Melton South),4188.65,471.65,3207
1154,216,85-dunstan-parade-port-melbourne-vic-3207-16080357,Melton Railway Station (Melton South),5120.92,646.96,3207
1155,1160,504-1-danks-street-west-port-melbourne-vic-3207-16089226,Melton Railway Station (Melton South),4410.71,504.95,3207
1156,536,118-clark-street-port-melbourne-vic-3207-14198116,Melton Railway Station (Melton South),4040.43,490.8,3207
1157,672,16-byrne-street-port-melbourne-vic-3207-16054203,Melton Railway Station (Melton South),4163.68,504.41,3207
1158,1135,903-93-dow-street-port-melbourne-vic-3207-16090117,Melton Railway Station (Melton South),4276.45,487.65,3207
1159,1134,401-52-nott-street-port-melbourne-vic-3207-16090119,Melton Railway Station (Melton South),4441.25,523.06,3207
1160,1127,110-clark-street-port-melbourne-vic-3207-16090219,Melton Railway Station (Melton South),4036.91,489.95,3207
1161,1124,3-55-johnston-street-port-melbourne-vic-3207-16090322,Melton Railway Station (Melton South),4399.98,503.41,3207
1162,687,329-howe-parade-port-melbourne-vic-3207-16050374,Melton Railway Station (Melton South),4971.79,631.13,3207
1163,1000,505-25-nott-street-port-melbourne-vic-3207-16059890,Melton Railway Station (Melton South),4476.79,531.59,3207
1164,824,31-garton-street-port-melbourne-vic-3207-16069433,Melton Railway Station (Melton South),3132.66,345.67,3207
1165,731,11-201-graham-street-port-melbourne-vic-3207-16053109,Melton Railway Station (Melton South),4348.91,495.91,3207
1166,733,11-201-graham-street-port-melbourne-vic-3207-16053109,Melton Railway Station (Melton South),4348.91,495.91,3207
1167,813,311-ross-street-port-melbourne-vic-3207-16070950,Melton Railway Station (Melton South),2849.19,317.6,3207
1168,822,114-clark-street-port-melbourne-vic-3207-16069584,Melton Railway Station (Melton South),4038.62,490.36,3207
1169,651,73-the-crescent-port-melbourne-vic-3207-16061763,Melton Railway Station (Melton South),4824.0,595.63,3207
1170,1266,3-flinders-avenue-lara-vic-3212-16055309,Rockbank Railway Station (Rockbank),2007.93,248.36,3212
1171,415,83-waitara-grove-norlane-vic-3214-16074961,Albury Railway Station (Albury (NSW)),3023.02,331.54,3214
1172,1273,3-30-logan-street-hamlyn-heights-vic-3215-16054463,Ardeer Railway Station (Ardeer),2647.32,287.03,3215
1173,523,75-pethajohn-parade-grovedale-vic-3216-16071375,Albury Railway Station (Albury (NSW)),1952.83,191.37,3216
1174,723,16-homewood-lane-highton-vic-3216-16059490,Ararat Railway Station (Ararat),4090.55,338.09,3216
1175,1047,35-walpole-avenue-belmont-vic-3216-16086198,Rockbank Railway Station (Rockbank),3888.56,413.73,3216
1176,1236,24-whites-rd-mount-duneed-vic-3217-16087894,Rockbank Railway Station (Rockbank),5859.95,531.97,3217
1177,488,30-edenhope-circuit-armstrong-creek-vic-3217-16073183,Rockbank Railway Station (Rockbank),4549.82,434.57,3217
1178,531,22-whites-rd-mount-duneed-vic-3217-16070194,Rockbank Railway Station (Rockbank),5779.32,519.37,3217
1179,412,11-maskell-court-fyansford-vic-3218-16075159,Rockbank Railway Station (Rockbank),5001.42,540.58,3218
1180,876,1-3-colville-court-herne-hill-vic-3218-16065828,Ardeer Railway Station (Ardeer),4055.04,468.26,3218
1181,108,3-47-wellington-street-geelong-west-vic-3218-16082980,Rockbank Railway Station (Rockbank),1846.28,255.27,3218
1182,416,36-mcdougall-street-geelong-west-vic-3218-16074920,Rockbank Railway Station (Rockbank),3014.9,333.77,3218
1183,399,5-111-bellarine-hwy-newcomb-vic-3219-16075640,Ararat Railway Station (Ararat),5478.63,456.6,3219
1184,821,47-clarke-street-newtown-vic-3220-16069677,Ararat Railway Station (Ararat),1537.76,234.75,3220
1185,1199,75-noble-street-newtown-vic-3220-16088286,Ararat Railway Station (Ararat),1557.93,205.17,3220
1186,679,2-2-melville-avenue-newtown-vic-3220-16052733,Rockbank Railway Station (Rockbank),3481.84,412.26,3220
1187,998,6-headland-drive-leopold-vic-3224-16060771,Melton Railway Station (Melton South),11901.96,901.16,3224
1188,288,11-taro-walk-rockbank-vic-3335-14953968,Rockbank Railway Station (Rockbank),1466.4,222.25,3335
1189,273,18-mclean-street-thornhill-park-vic-3335-15604969,Deer Park Railway Station (Deer Park),6652.02,420.24,3335
1190,1297,19-amreli-st-deanside-vic-3336-15176030,Ararat Railway Station (Ararat),6223.66,553.46,3336
1191,93,30-goulburn-way-eynesbury-vic-3338-16083577,Melton Railway Station (Melton South),12040.38,820.59,3338
1192,1246,76-manooka-road-brookfield-vic-3338-16056949,Melton Railway Station (Melton South),3672.74,383.43,3338
1193,1195,11-lowerson-way-wodonga-vic-3690-16088390,Rockbank Railway Station (Rockbank),7494.37,799.41,3690
1194,59,4-4-6-wilson-street-wodonga-vic-3690-16084871,Rockbank Railway Station (Rockbank),5306.54,550.68,3690
1195,63,16-teal-court-wodonga-vic-3690-16084825,Rockbank Railway Station (Rockbank),4446.62,609.24,3690
1196,64,4-5-bell-court-wodonga-vic-3690-16084806,Rockbank Railway Station (Rockbank),5756.1,585.72,3690
1197,65,40-daintree-way-wodonga-vic-3690-16084804,Rockbank Railway Station (Rockbank),5044.5,641.29,3690
1198,69,9-huon-street-wodonga-vic-3690-16084603,Rockbank Railway Station (Rockbank),3508.9,353.29,3690
1199,83,1-6-rattray-avenue-wodonga-vic-3690-16083917,Rockbank Railway Station (Rockbank),3451.27,369.23,3690
1200,114,26-huon-street-wodonga-vic-3690-16082752,Rockbank Railway Station (Rockbank),3376.91,354.19,3690
1201,137,2-4-anne-street-wodonga-vic-3690-16082183,Rockbank Railway Station (Rockbank),5011.62,499.71,3690
1202,229,1-buckland-court-wodonga-vic-3690-16079819,Rockbank Railway Station (Rockbank),3168.24,411.57,3690
1203,357,6-batt-avenue-wodonga-vic-3690-16077045,Rockbank Railway Station (Rockbank),4184.89,419.96,3690
1204,232,1a-clarendon-avenue-wodonga-vic-3690-16079795,Rockbank Railway Station (Rockbank),5996.21,704.37,3690
1205,987,92-wilson-street-wodonga-vic-3690-16061441,Rockbank Railway Station (Rockbank),4073.63,530.37,3690
1206,1151,128-thomas-mitchell-drive-wodonga-vic-3690-16089463,Rockbank Railway Station (Rockbank),6280.85,598.67,3690
1207,1294,40a-macedon-parade-wollert-vic-3750-15280632,Melton Railway Station (Melton South),14931.77,730.89,3750
1208,1091,15-everest-cres-olinda-vic-3788-16088310,,,,3788
1209,622,104-park-orchard-drive-pakenham-vic-3810-16047301,,,,3810
1210,750,11-hansens-lane-balnarring-beach-vic-3926-16017546,,,,3926
1211,5,6-bass-street-flinders-vic-3929-16084910,,,,3929
1212,163,2-1-baden-powell-place-mount-eliza-vic-3930-16079935,,,,3930
1213,922,4-lucerne-avenue-mornington-vic-3931-16060040,,,,3931
1214,1057,1-cassawory-place-safety-beach-vic-3936-16085503,,,,3936
1215,0,26-william-street-dromana-vic-3936-16085361,,,,3936
1216,919,3764-point-nepean-road-portsea-vic-3944-16061261,,,,3944
1217,929,19-22-somerville-road-hampton-park-vic-3976-16087306,,,,3976
1218,628,11-kawana-mews-cranbourne-vic-3977-16037155,,,,3977
1219,629,5-kawana-mews-cranbourne-vic-3977-16026932,,,,3977
1220,611,49-savoy-grove-cranbourne-north-vic-3977-15751808,,,,3977
