,price,state,propertyType,bathrooms,bedrooms,carspaces,region,suburb,postcode,dateListed,listingSlug,latitude,longitude
730,360.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,ST KILDA,3182,2022-09-15T17:08:46,10-11-marine-parade-st-kilda-vic-3182-16091874,-37.8699455,144.976425
731,295.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MURRUMBEENA,3163,2022-09-21T13:10:43,5-12a-toward-street-murrumbeena-vic-3163-16099704,-37.89272,145.069962
732,395.0,VIC,ApartmentUnitFlat,1,2,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-27T09:24:21,4-105-wattle-valley-road-camberwell-vic-3124-16105634,-37.83628,145.080673
733,520.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTHBANK,3006,2022-09-29T16:40:12,3-100-coventry-street-southbank-vic-3006-16111756,-37.829567,144.967331
734,295.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CARNEGIE,3163,2022-09-21T13:47:44,1-204-neerim-road-carnegie-vic-3163-15580163,-37.88737,145.0497
735,280.0,VIC,Studio,1,1,0,Melbourne Region,ST KILDA,3182,2022-09-29T09:34:20,1-116-inkerman-road-st-kilda-vic-3182-15926395,-37.86448,144.987122
736,595.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA,3182,2022-09-19T16:10:05,1-2a-robe-street-st-kilda-vic-3182-16095963,-37.865757,144.975876
737,540.0,VIC,House,2,3,1,Melbourne Region,DINGLEY VILLAGE,3172,2022-09-21T13:42:45,1-69-centre-dandenong-road-dingley-village-vic-3172-16099840,-37.9847374,145.1348
738,370.0,VIC,House,2,3,2,Melbourne Region,TRUGANINA,3029,2022-09-29T15:14:47,10-talliver-terrace-truganina-vic-3029-16111383,-37.8474655,144.717117
739,630.0,VIC,House,1,3,1,Melbourne Region,THORNBURY,3071,2022-09-28T09:26:38,13-fenwick-street-thornbury-vic-3071-16108011,-37.7617874,145.003189
740,1900.0,VIC,House,2,4,2,Melbourne Region,MOUNT ELIZA,3930,2022-09-26T15:15:12,30-beluga-street-mount-eliza-vic-3930-16104711,-38.197258,145.075684
741,450.0,VIC,ApartmentUnitFlat,1,2,2,Melbourne Region,GLEN HUNTLY,3163,2022-09-28T16:16:19,3-4-beverley-street-glen-huntly-vic-3163-16109544,-37.89166,145.039215
742,520.0,VIC,House,1,3,2,Eastern Suburbs,VERMONT SOUTH,3133,2022-09-16T10:29:08,2-ritz-street-vermont-south-vic-3133-15960853,-37.8549728,145.177155
743,695.0,VIC,Townhouse,3,4,2,Melbourne Region,CLAYTON,3168,2022-08-04T11:56:27,1-3-jaguar-drive-clayton-vic-3168-16022646,-37.92342,145.132217
744,470.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,SOUTH YARRA,3141,2022-09-28T09:25:43,505-79-river-street-south-yarra-vic-3141-16108010,-37.8363342,144.997589
745,495.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA,3182,2022-08-08T12:39:56,15-18-princes-street-st-kilda-vic-3182-16027235,-37.85868,144.981628
746,1100.0,VIC,Townhouse,2,3,2,Melbourne Region,CAULFIELD,3162,2022-09-15T19:59:26,3-1-freeman-street-caulfield-vic-3162-16092052,-37.8860359,145.029877
747,600.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,COLLINGWOOD,3066,2022-09-21T11:14:38,706-75-wellington-street-collingwood-vic-3066-15210408,-37.80639,144.9859
748,460.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CARNEGIE,3163,2022-09-20T20:42:35,3-3-mackay-ave-carnegie-vic-3163-16098646,-37.8963737,145.042328
749,895.0,VIC,House,2,4,2,Melbourne Region,MALVERN EAST,3145,2022-09-16T11:07:10,12-abbotsford-avenue-malvern-east-vic-3145-16092573,-37.88137,145.081665
750,440.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA,3182,2022-09-21T12:16:11,13-47-brighton-road-st-kilda-vic-3182-16099504,-37.8705139,144.988052
751,375.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA,3182,2022-09-16T16:43:38,1-2-2-woodstock-street-st-kilda-vic-3182-16093793,-37.87184,144.99176
752,630.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTH YARRA,3141,2022-09-19T15:18:40,1601-7-claremont-street-south-yarra-vic-3141-15452608,-37.8382072,144.993546
753,520.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,FOOTSCRAY,3011,2022-09-27T15:21:12,512-4-joseph-rd-footscray-vic-3011-15583218,-37.7996826,144.909714
754,590.0,VIC,House,1,3,1,Eastern Suburbs,BALWYN,3103,2022-09-27T09:54:43,44-elliott-ave-balwyn-vic-3103-16105752,-37.8047142,145.07309
755,450.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,ELSTERNWICK,3185,2022-09-16T13:45:49,4-22-allison-road-elsternwick-vic-3185-11212197,-37.88176,145.007278
756,200.0,VIC,ApartmentUnitFlat,1,1,0,Northern Victoria,WODONGA,3690,2022-09-27T14:40:56,29-2-hanlon-court-wodonga-vic-3690-16106894,-36.12921,146.863831
757,520.0,VIC,Townhouse,2,3,1,Melbourne Region,OAKLEIGH EAST,3166,2022-09-30T15:45:00,17-crown-close-oakleigh-east-vic-3166-16113552,-37.89971,145.123291
758,875.0,VIC,House,1,3,0,Melbourne Region,PRAHRAN,3181,2022-09-28T09:47:15,72-perth-street-prahran-vic-3181-16108083,-37.846962,144.9881
759,770.0,VIC,House,2,3,2,Melbourne Region,HIGHETT,3190,2022-09-26T11:26:32,22a-tweed-st-highett-vic-3190-16103736,-37.9454536,145.030319
760,430.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTH YARRA,3141,2022-09-20T11:32:48,1305-45-claremont-street-south-yarra-vic-3141-16097070,-37.8364754,144.9938
761,400.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,THORNBURY,3071,2022-09-21T18:36:46,13-58-clarendon-street-thornbury-vic-3071-16101018,-37.7602348,145.004349
762,750.0,VIC,House,2,2,1,Melbourne Region,WINDSOR,3181,2022-09-26T14:07:50,1c-lewisham-road-windsor-vic-3181-16104364,-37.85796,144.9986
763,560.0,VIC,Townhouse,1,2,1,Melbourne Region,THORNBURY,3071,2022-09-28T11:57:25,4-86-normanby-avenue-thornbury-vic-3071-16108540,-37.75844,144.991882
764,525.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,CAULFIELD,3162,2022-09-21T07:18:45,5-120-murray-street-caulfield-vic-3162-16098698,-37.8857727,145.0202
765,750.0,VIC,House,2,2,0,Melbourne Region,RICHMOND,3121,2022-09-27T10:01:12,75-cutter-street-richmond-vic-3121-16105791,-37.8258629,145.008591
766,720.0,VIC,House,2,3,3,Eastern Suburbs,KEW EAST,3102,2022-09-21T13:37:57,46-elm-grove-kew-east-vic-3102-16099817,-37.7876129,145.048019
767,595.0,VIC,ApartmentUnitFlat,1,2,2,Melbourne Region,PRAHRAN,3181,2022-09-16T12:16:37,24-300-high-street-prahran-vic-3181-16092833,-37.8526077,144.9977
768,370.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SEDDON,3011,2022-09-26T15:48:56,6-217-buckley-street-seddon-vic-3011-16104892,-37.802597,144.887115
769,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MALVERN EAST,3145,2022-09-19T15:21:32,402-2a-clarence-street-malvern-east-vic-3145-16095778,-37.8749466,145.041626
770,480.0,VIC,House,2,4,0,Melbourne Region,LARA,3212,2022-09-27T16:52:51,2-hailar-lane-lara-vic-3212-16107512,-38.01889,144.397247
771,485.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CAULFIELD,3162,2022-09-20T14:43:07,2-276-hawthorn-road-caulfield-vic-3162-16097784,-37.88274,145.02243
772,560.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,BENTLEIGH,3204,2022-09-16T18:07:05,107-324-centre-road-bentleigh-vic-3204-16094020,-37.917984,145.033508
773,680.0,VIC,ApartmentUnitFlat,2,2,2,Melbourne Region,SOUTH YARRA,3141,2022-09-28T09:41:34,402-1-chapel-mews-south-yarra-vic-3141-16108066,-37.8356934,144.996628
774,425.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-20T11:15:30,g06-501-little-collins-street-melbourne-vic-3000-16096996,-37.8169441,144.9581
775,1200.0,VIC,House,2,3,2,Melbourne Region,BLACK ROCK,3193,2022-09-28T16:42:18,72b-ardoyne-st-black-rock-vic-3193-16109670,-37.9726524,145.024841
776,700.0,VIC,House,2,3,1,Melbourne Region,RICHMOND,3121,2022-09-20T09:43:40,19-canterbury-street-richmond-vic-3121-16096668,-37.82389,145.00676
777,550.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,WEST MELBOURNE,3003,2022-09-28T13:06:16,102-9-dryburgh-street-west-melbourne-vic-3003-15235467,-37.8066177,144.942413
778,450.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,MELBOURNE,3000,2022-09-26T14:58:29,3006-31-a-beckett-street-melbourne-vic-3000-16104600,-37.8088875,144.962555
779,520.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MELBOURNE,3004,2022-09-21T12:56:12,1402-82-queens-rd-melbourne-vic-3004-16099647,-37.85401,144.980331
780,440.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,BRUNSWICK EAST,3057,2022-09-23T12:00:04,4-162-lygon-street-brunswick-east-vic-3057-16101848,-37.7731743,144.971634
781,620.0,VIC,House,2,2,0,Melbourne Region,SOUTH YARRA,3141,2022-09-27T13:04:05,1311-18-claremont-street-south-yarra-vic-3141-16106506,-37.83767,144.99411
782,495.0,VIC,Villa,2,2,1,Melbourne Region,ASHWOOD,3147,2022-09-19T14:51:54,102-4-yertchuk-avenue-ashwood-vic-3147-16095641,-37.8606262,145.10704
783,400.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,FOOTSCRAY,3011,2022-09-15T16:53:12,1508-6-joseph-road-footscray-vic-3011-16091829,-37.799263,144.909683
784,1050.0,VIC,House,1,3,0,Melbourne Region,NORTH MELBOURNE,3051,2022-09-26T14:33:26,27-carroll-street-north-melbourne-vic-3051-16104463,-37.7953072,144.945587
785,395.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,KEW,3101,2022-08-16T10:16:23,g09-59-earl-street-kew-vic-3101-14910454,-37.7950439,145.035248
786,950.0,VIC,House,1,2,0,Melbourne Region,TOORAK,3142,2022-09-19T18:02:23,11-mell-street-toorak-vic-3142-16096375,-37.8470573,145.006363
787,350.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,GLEN HUNTLY,3163,2022-09-19T14:46:59,82-115-neerim-road-glen-huntly-vic-3163-16095621,-37.88742,145.042
788,520.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,DOCKLANDS,3008,2022-09-27T18:16:49,1108-81-south-wharf-drive-docklands-vic-3008-16107733,-37.8223343,144.9358
789,700.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTH YARRA,3141,2022-09-26T11:04:51,4-35-marne-street-south-yarra-vic-3141-16103633,-37.83588,144.983856
790,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,COLLINGWOOD,3066,2022-09-28T12:09:16,3-15-17-bendigo-street-collingwood-vic-3066-16108579,-37.79607,144.99263
791,600.0,VIC,ApartmentUnitFlat,1,3,1,Melbourne Region,TOORAK,3142,2022-09-30T15:23:56,21-425-toorak-road-toorak-vic-3142-16113469,-37.8401222,145.006653
792,430.0,VIC,ApartmentUnitFlat,1,2,3,Melbourne Region,OAKLEIGH SOUTH,3167,2022-09-21T11:38:34,3-15-elata-street-oakleigh-south-vic-3167-16099363,-37.9121323,145.094635
793,580.0,VIC,House,1,2,1,Melbourne Region,ST KILDA,3182,2022-09-28T10:13:45,13-neptune-street-st-kilda-vic-3182-16108169,-37.86332,144.978714
794,600.0,VIC,House,1,3,2,Eastern Suburbs,BLACKBURN NORTH,3130,2022-09-30T12:55:23,88-surrey-road-blackburn-north-vic-3130-16112949,-37.80706,145.158173
795,1080.0,VIC,House,2,3,0,Melbourne Region,ABBOTSFORD,3067,2022-09-26T14:22:22,13-trenerry-crescent-abbotsford-vic-3067-14338216,-37.799675,144.999756
796,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ELSTERNWICK,3185,2022-09-29T10:42:14,4-44-clarence-street-elsternwick-vic-3185-16110408,-37.8920479,145.01207
797,345.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,ST KILDA,3182,2022-09-29T11:55:29,8-36-blessington-street-st-kilda-vic-3182-16110703,-37.8697357,144.9819
798,495.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-17T14:25:52,station-street-caulfield-north-vic-3161-16094214,-37.87688,145.038132
799,670.0,VIC,ApartmentUnitFlat,1,3,1,Melbourne Region,TOORAK,3142,2022-09-28T17:36:49,24-723-orrong-road-toorak-vic-3142-16109865,-37.8390236,145.014114
800,405.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,FOOTSCRAY,3011,2022-09-30T16:23:58,1108-2-joseph-road-footscray-vic-3011-16113701,-37.80033,144.909653
801,400.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,ABBOTSFORD,3067,2022-09-24T09:54:52,722-627-victoria-street-abbotsford-vic-3067-16102907,-37.81068,145.008652
802,300.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MURRUMBEENA,3163,2022-09-28T16:33:16,3-10-adelaide-street-murrumbeena-vic-3163-16109631,-37.8872261,145.068787
803,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,EDITHVALE,3196,2022-09-26T12:33:25,5-8-10-turakina-avenue-edithvale-vic-3196-16104021,-38.0401344,145.108
804,1600.0,VIC,House,2,5,2,Melbourne Region,MALVERN,3144,2022-09-21T13:55:52,22-ethel-street-malvern-vic-3144-16099895,-37.8475838,145.038254
805,975.0,VIC,House,2,3,2,Melbourne Region,BRIGHTON EAST,3187,2022-09-15T15:43:17,2b-parker-st-brighton-east-vic-3187-16091552,-37.91933,145.018234
806,995.0,VIC,House,2,3,2,Melbourne Region,MALVERN EAST,3145,2022-09-16T11:11:33,31-moama-road-malvern-east-vic-3145-16092594,-37.878067,145.051208
807,1200.0,VIC,Townhouse,3,5,2,Melbourne Region,RICHMOND,3121,2022-09-21T13:00:05,13a-laity-street-richmond-vic-3121-16099660,-37.8131638,145.001236
808,450.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN EAST,3145,2022-09-26T11:13:29,10-2-4-baker-street-malvern-east-vic-3145-16103677,-37.87931,145.061478
809,550.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTHBANK,3006,2022-09-27T17:22:55,56-28-southgate-avenue-southbank-vic-3006-16107621,-37.8206635,144.967789
810,1100.0,VIC,House,2,3,3,Eastern Suburbs,CANTERBURY,3126,2022-09-28T15:31:14,78-wattle-valley-rd-canterbury-vic-3126-16109321,-37.83232,145.082138
811,850.0,VIC,House,2,4,2,Melbourne Region,KEYSBOROUGH,3173,2022-09-16T15:54:18,130-stanley-road-keysborough-vic-3173-16093594,-38.0040779,145.16684
812,595.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,BRIGHTON,3186,2022-09-29T15:08:05,10-26-warleigh-grove-brighton-vic-3186-16111350,-37.9044342,145.003555
813,700.0,VIC,House,1,3,2,Melbourne Region,RICHMOND,3121,2022-09-30T14:30:12,94-lennox-street-richmond-vic-3121-16113257,-37.814476,144.995071
814,1175.0,VIC,ApartmentUnitFlat,2,3,2,Eastern Suburbs,HAWTHORN,3122,2022-09-21T14:28:41,104-77-riversdale-road-hawthorn-vic-3122-16100086,-37.82829,145.032913
815,800.0,VIC,Townhouse,2,2,1,Melbourne Region,RICHMOND,3121,2022-09-21T10:38:51,2-81-abinger-street-richmond-vic-3121-16099075,-37.820488,145.004776
816,360.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN EAST,3145,2022-09-27T09:32:50,12-786-warrigal-road-malvern-east-vic-3145-16105663,-37.8900871,145.088348
817,795.0,VIC,ApartmentUnitFlat,2,2,2,Melbourne Region,HAMPTON,3188,2022-09-19T10:41:49,5-45-grenville-street-hampton-vic-3188-16094685,-37.93526,145.002274
818,695.0,VIC,House,1,2,0,Melbourne Region,RICHMOND,3121,2022-09-15T15:18:11,11-shamrock-street-richmond-vic-3121-16091440,-37.82714,144.9987
819,550.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,COLLINGWOOD,3066,2022-09-29T12:23:04,11g-21-northumberland-street-collingwood-vic-3066-16110786,-37.8075027,144.986786
820,975.0,VIC,House,2,3,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-26T14:40:44,54-athelstan-road-camberwell-vic-3124-16104500,-37.8429375,145.06366
821,575.0,VIC,House,1,3,2,Melbourne Region,EDITHVALE,3196,2022-09-26T17:19:21,40-berry-avenue-edithvale-vic-3196-16105305,-38.0428963,145.116318
822,480.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-26T16:45:31,3-56-smith-street-south-melbourne-vic-3205-16105162,-37.83719,144.950989
823,1250.0,VIC,House,3,3,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-28T16:26:46,43-cochrane-avenue-camberwell-vic-3124-16109593,-37.83994,145.060516
824,400.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,BRUNSWICK EAST,3057,2022-09-19T14:45:44,101-392-lygon-street-brunswick-east-vic-3057-16095591,-37.7661,144.9729
825,730.0,VIC,ApartmentUnitFlat,2,3,2,Eastern Suburbs,MONT ALBERT,3127,2022-09-16T11:49:18,201-43-zetland-road-mont-albert-vic-3127-16092749,-37.81711,145.111771
826,475.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTH YARRA,3141,2022-09-26T15:50:26,1-16-18-millswyn-street-south-yarra-vic-3141-16104898,-37.83705,144.98027
827,460.0,VIC,House,1,3,2,Melbourne Region,CLARINDA,3169,2022-09-16T08:57:06,56-davanzo-avenue-clarinda-vic-3169-16092173,-37.9451942,145.10675
828,325.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,BRUNSWICK WEST,3055,2022-09-30T09:06:13,12-39-heller-street-brunswick-west-vic-3055-16112167,-37.775013,144.948242
829,585.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-16T15:59:12,1207-39-park-street-south-melbourne-vic-3205-16093617,-37.8334,144.969055
830,395.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CHADSTONE,3148,2022-09-21T12:28:40,10-303-305-huntingdale-road-chadstone-vic-3148-16099550,-37.87646,145.109879
831,320.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CARNEGIE,3163,2022-09-20T15:34:47,2-67-moonya-rd-carnegie-vic-3163-16098026,-37.89735,145.0631
832,420.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA,3182,2022-09-21T14:24:24,2-44-robe-street-st-kilda-vic-3182-16100042,-37.8631744,144.979813
833,500.0,VIC,House,1,3,1,Eastern Suburbs,MOUNT DANDENONG,3767,2022-09-29T16:51:07,9-oakley-street-mount-dandenong-vic-3767-16111799,-37.84582,145.359009
834,365.0,VIC,Townhouse,1,2,2,Melbourne Region,IVANHOE,3079,2022-09-20T15:16:50,3-91-livingstone-street-ivanhoe-vic-3079-16097930,-37.766613,145.0331
835,450.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,FITZROY NORTH,3068,2022-09-20T16:25:09,304-11-reid-street-fitzroy-north-vic-3068-16098276,-37.7850037,144.978088
836,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MURRUMBEENA,3163,2022-09-20T12:43:52,6-20-gerald-st-murrumbeena-vic-3163-16097327,-37.8956375,145.070282
837,1450.0,VIC,House,3,4,2,Melbourne Region,ELWOOD,3184,2022-09-26T15:51:51,7-51-55-goldsmith-street-elwood-vic-3184-16104905,-37.8801041,144.984833
838,350.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN,3144,2022-09-26T15:12:36,7-36-johnstone-street-malvern-vic-3144-16104691,-37.8682747,145.035233
839,690.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ST KILDA EAST,3183,2022-09-15T15:21:56,602-71-inkerman-st-st-kilda-east-vic-3183-16091456,-37.8666229,144.999619
840,695.0,VIC,House,1,2,1,Melbourne Region,BALACLAVA,3183,2022-09-30T14:32:36,12-rosamond-street-balaclava-vic-3183-16113271,-37.86976,144.991119
841,550.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,MCKINNON,3204,2022-09-27T00:02:52,g06-3-claire-street-mckinnon-vic-3204-15344621,-37.91229,145.039719
842,590.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTHBANK,3006,2022-09-16T18:12:38,3104-45-clarke-street-southbank-vic-3006-14397368,-37.8269,144.959534
843,390.0,VIC,House,2,4,2,Melbourne Region,MELTON WEST,3337,2022-09-20T16:14:27,6-cherry-cl-melton-west-vic-3337-16098222,-37.6644936,144.543823
844,595.0,VIC,House,1,2,1,Melbourne Region,FITZROY,3065,2022-09-21T12:02:08,g05-237-napier-street-fitzroy-vic-3065-16099451,-37.80062,144.980164
845,430.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CAULFIELD,3162,2022-09-28T17:17:06,201-136-murray-street-caulfield-vic-3162-10136316,-37.8859673,145.021942
846,545.0,VIC,ApartmentUnitFlat,2,2,2,Melbourne Region,BENTLEIGH EAST,3165,2022-09-20T12:17:33,202-53-browns-road-bentleigh-east-vic-3165-16097230,-37.92126,145.055954
847,840.0,VIC,House,1,3,1,Melbourne Region,TOORAK,3142,2022-09-21T11:16:57,4-mandeville-crescent-toorak-vic-3142-16099272,-37.84914,145.014526
848,700.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,CAULFIELD NORTH,3161,2022-09-16T17:17:44,2-55-wanda-rd-caulfield-north-vic-3161-16093913,-37.86726,145.019852
849,640.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-17T14:50:11,station-street-caulfield-north-vic-3161-16094221,-37.87688,145.038132
850,525.0,VIC,House,1,2,2,Melbourne Region,BRUNSWICK EAST,3057,2022-09-28T11:15:39,2-parkview-avenue-brunswick-east-vic-3057-16108388,-37.7635422,144.981079
851,1400.0,VIC,House,2,5,2,Eastern Suburbs,CANTERBURY,3126,2022-09-30T10:12:06,31-rubens-grove-canterbury-vic-3126-16112358,-37.8180923,145.0667
852,410.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,ABBOTSFORD,3067,2022-09-16T15:48:54,201a-8-grosvenor-street-abbotsford-vic-3067-16093576,-37.81088,145.0069
853,680.0,VIC,ApartmentUnitFlat,2,2,2,Eastern Suburbs,CAMBERWELL,3124,2022-09-28T16:18:47,202-555-burke-road-camberwell-vic-3124-16109562,-37.84312,145.054123
854,580.0,VIC,House,1,2,0,Melbourne Region,CARLTON NORTH,3054,2022-09-20T10:48:57,159-richardson-street-carlton-north-vic-3054-16096889,-37.7846222,144.970642
855,550.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,MCKINNON,3204,2022-09-29T14:17:22,g02-236-jasper-road-mckinnon-vic-3204-16111151,-37.91213,145.043
856,320.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-30T08:09:17,10-113-eskdale-road-caulfield-north-vic-3161-16112117,-37.87741,145.0342
857,390.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ELWOOD,3184,2022-09-16T08:10:23,5-48-spray-street-elwood-vic-3184-16092133,-37.8843,144.988266
858,590.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,MELBOURNE,3004,2022-09-28T17:36:50,1011-77-queens-road-melbourne-vic-3004-16109866,-37.85271,144.979721
859,400.0,VIC,Townhouse,2,2,1,Melbourne Region,PASCOE VALE,3044,2022-09-16T16:07:32,7-55-pleasant-street-pascoe-vale-vic-3044-15507181,-37.7268944,144.932434
860,399.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ELSTERNWICK,3185,2022-09-27T16:32:27,504-415-glen-huntly-road-elsternwick-vic-3185-16107407,-37.8847427,145.005569
861,600.0,VIC,House,1,3,1,Eastern Suburbs,BALWYN NORTH,3104,2022-09-20T16:17:34,23-bolinda-road-balwyn-north-vic-3104-16098242,-37.79184,145.086884
862,550.0,VIC,Townhouse,2,2,2,Melbourne Region,ABBOTSFORD,3067,2022-09-29T13:18:40,71-84-trenerry-crescent-abbotsford-vic-3067-16110976,-37.7978172,144.998062
863,480.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ELWOOD,3184,2022-09-15T21:46:27,3-24-26-burns-street-elwood-vic-3184-16092084,-37.8819275,144.993225
864,1300.0,VIC,ApartmentUnitFlat,2,3,2,Melbourne Region,EAST MELBOURNE,3002,2022-09-28T22:14:25,23-102-jolimont-road-east-melbourne-vic-3002-16110025,-37.8181953,144.978943
865,750.0,VIC,Townhouse,2,3,2,Eastern Suburbs,BLACKBURN SOUTH,3130,2022-09-27T17:30:50,2-11-barrina-street-blackburn-south-vic-3130-16107646,-37.83525,145.140457
866,480.0,VIC,Townhouse,1,2,1,Melbourne Region,GLEN HUNTLY,3163,2022-09-29T12:35:56,6-1204-glen-huntly-road-glen-huntly-vic-3163-16110831,-37.88984,145.044083
867,380.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,HAWTHORN,3122,2022-09-26T13:42:06,8-1b-kinkora-road-hawthorn-vic-3122-16104258,-37.81607,145.028366
868,420.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SANDRINGHAM,3191,2022-09-21T16:04:02,3-198-bluff-road-sandringham-vic-3191-16100496,-37.96094,145.019638
869,550.0,VIC,Townhouse,2,2,1,Melbourne Region,MORDIALLOC,3195,2022-09-19T17:07:38,40-kokoda-place-mordialloc-vic-3195-16096229,-38.008934,145.089737
870,1370.0,VIC,House,2,3,4,Melbourne Region,TOORAK,3142,2022-09-27T08:57:26,17a-clendon-road-toorak-vic-3142-16105569,-37.8495369,145.01532
871,360.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MARIBYRNONG,3032,2022-09-29T08:05:42,1001b-2-wests-road-maribyrnong-vic-3032-16110067,-37.7737427,144.881653
872,550.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ST KILDA EAST,3183,2022-09-20T20:21:30,102-190-alma-rd-st-kilda-east-vic-3183-16098637,-37.8631477,145.006287
873,540.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTH YARRA,3141,2022-09-26T11:30:42,1205-77-river-street-south-yarra-vic-3141-14520896,-37.8368378,144.997452
874,530.0,VIC,House,1,4,3,Melbourne Region,NOBLE PARK,3174,2022-09-24T09:51:38,24-kleine-street-noble-park-vic-3174-16102906,-37.97089,145.16983
875,330.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,FITZROY,3065,2022-09-28T16:39:28,14-65-george-street-fitzroy-vic-3065-16109661,-37.8066063,144.98027
876,690.0,VIC,ApartmentUnitFlat,2,3,0,Melbourne Region,TOORAK,3142,2022-09-19T16:51:26,3-20-tintern-avenue-toorak-vic-3142-16096159,-37.8422356,145.006
