,rent_address,mall,min_distance,min_duration,postcode,price
1017,3-24-elster-avenue-elsternwick-vic-3185-16078453,206 Bourke Street,4834.2,532.79,3185,450.0
1018,2-9-bertram-street-elsternwick-vic-3185-13756533,206 Bourke Street,4784.55,505.42,3185,630.0
1019,7a-los-angeles-court-ripponlea-vic-3185-16079275,206 Bourke Street,2086.53,240.86,3185,680.0
1020,6-65-clarence-street-elsternwick-vic-3185-16039179,206 Bourke Street,4294.7,386.23,3185,425.0
1021,3-22b-south-road-brighton-vic-3186-16065921,Acland Court Shopping Centre,6181.83,555.06,3186,975.0
1022,210-26-warleigh-grove-brighton-vic-3186-15226300,206 Bourke Street,5748.7,606.67,3186,595.0
1023,14-durrant-street-brighton-vic-3186-16051810,206 Bourke Street,6005.71,613.35,3186,1295.0
1024,6-laburnum-court-brighton-vic-3186-16085520,Balnarring Village Shopping Centre,5366.6,618.87,3186,550.0
1025,303-79-81-asling-street-brighton-vic-3186-16089433,206 Bourke Street,4394.21,498.96,3186,400.0
1026,1-04-26-warleigh-grove-brighton-vic-3186-15879283,206 Bourke Street,5748.7,606.67,3186,450.0
1027,1-128-male-street-brighton-vic-3186-16078323,206 Bourke Street,6286.37,651.09,3186,525.0
1028,5-airlie-street-brighton-vic-3186-16066747,206 Bourke Street,3440.32,385.14,3186,1200.0
1029,104-184-186-bay-street-brighton-vic-3186-16086213,206 Bourke Street,5495.5,546.3,3186,510.0
1030,153-south-road-brighton-vic-3186-16066514,Acland Court Shopping Centre,5031.77,472.45,3186,850.0
1031,203-7-9-cowra-street-brighton-vic-3186-16086801,Barkly Square,5606.65,748.28,3186,600.0
1032,305-439-bay-street-brighton-vic-3186-16086850,Barkly Square,5536.7,725.77,3186,430.0
1033,210-79-81-asling-street-brighton-vic-3186-16060948,206 Bourke Street,4394.21,498.96,3186,525.0
1034,101-439-bay-street-brighton-vic-3186-16068532,Barkly Square,5536.7,725.77,3186,540.0
1035,55-durrant-street-brighton-vic-3186-16058681,Barkly Square,5873.11,646.22,3186,1200.0
1036,2-361-st-kilda-st-brighton-vic-3186-16056674,206 Bourke Street,4159.88,462.77,3186,1100.0
1037,7-21-dawson-avenue-brighton-vic-3186-16082004,206 Bourke Street,3620.08,402.08,3186,650.0
1038,21-elm-grove-brighton-vic-3186-16065852,206 Bourke Street,5108.1,533.87,3186,700.0
1039,4-16-manor-street-brighton-vic-3186-16059609,206 Bourke Street,6257.35,671.25,3186,620.0
1040,23a-thomas-street-brighton-east-vic-3187-16071256,206 Bourke Street,3733.96,501.53,3187,450.0
1041,5-661-663-nepean-highway-brighton-east-vic-3187-16073805,206 Bourke Street,4030.49,539.92,3187,470.0
1042,33-landcox-street-brighton-east-vic-3187-15885544,206 Bourke Street,5890.0,530.51,3187,1150.0
1043,647-hawthorn-road-brighton-east-vic-3187-15563252,206 Bourke Street,5354.64,436.26,3187,990.0
1044,5-lucas-street-brighton-east-vic-3187-16037643,Altona Gate Shopping Centre,6039.13,544.31,3187,1049.0
1045,1b-milroy-street-brighton-east-vic-3187-16087492,206 Bourke Street,5930.19,485.83,3187,1600.0
1046,39-comer-street-brighton-east-vic-3187-16078421,Acland Court Shopping Centre,4881.7,481.3,3187,1100.0
1047,54-marriage-road-brighton-east-vic-3187-16066345,Acland Court Shopping Centre,4283.69,517.12,3187,820.0
1048,10a-cummins-rd-brighton-east-vic-3187-16087161,Acland Court Shopping Centre,2518.16,356.45,3187,1400.0
1049,26-agnew-st-brighton-east-vic-3187-16077710,206 Bourke Street,6155.62,693.38,3187,675.0
1050,7b-carr-street-brighton-east-vic-3187-16037629,Acland Court Shopping Centre,2955.41,403.24,3187,1190.0
1051,78-marriage-rd-brighton-east-vic-3187-16065745,Acland Court Shopping Centre,3982.85,498.96,3187,1000.0
1052,2-22-carr-street-brighton-east-vic-3187-16083096,Acland Court Shopping Centre,3062.49,428.94,3187,1250.0
1053,2a-granter-street-brighton-east-vic-3187-16064222,Barrabool Hills Plaza,4776.97,618.47,3187,525.0
1054,11b-olive-st-hampton-vic-3188-16066090,Acland Court Shopping Centre,3546.92,363.32,3188,1500.0
1055,3-83-fewster-road-hampton-vic-3188-16055794,Acland Court Shopping Centre,2639.0,309.79,3188,635.0
1056,g05-18-railway-crescent-hampton-vic-3188-16080133,206 Bourke Street,4296.21,432.88,3188,750.0
1057,11-290-south-road-hampton-east-vic-3188-16069282,Acland Court Shopping Centre,2671.62,391.4,3188,400.0
1058,2-36-crisp-st-hampton-vic-3188-16083355,206 Bourke Street,3681.21,387.46,3188,625.0
1059,23-hamer-street-moorabbin-vic-3189-16080433,Acland Court Shopping Centre,879.34,170.89,3189,725.0
1060,g04-12-major-street-highett-vic-3190-15263650,206 Bourke Street,298.28,37.97,3190,480.0
1061,1-6-turner-road-highett-vic-3190-16083938,Altona Gate Shopping Centre,1199.02,175.77,3190,715.0
1062,28-wilson-street-highett-vic-3190-16084920,206 Bourke Street,1478.56,124.67,3190,750.0
1063,105-20-station-street-highett-vic-3190-16063906,206 Bourke Street,324.3,57.89,3190,500.0
1064,2-15-karen-street-highett-vic-3190-16078074,Balnarring Village Shopping Centre,372.24,71.39,3190,390.0
1065,34-donald-st-highett-vic-3190-16081654,206 Bourke Street,400.7,50.26,3190,650.0
1066,31a-tweed-st-highett-vic-3190-16061681,206 Bourke Street,1386.75,130.9,3190,740.0
1067,3-21-tibrockney-street-highett-vic-3190-16053078,206 Bourke Street,1124.29,123.14,3190,350.0
1068,314-284-highett-rd-highett-vic-3190-16083284,206 Bourke Street,107.27,13.7,3190,430.0
1069,209-20-station-street-highett-vic-3190-16064556,206 Bourke Street,324.3,57.89,3190,530.0
1070,8-19-21-abbott-street-sandringham-vic-3191-16072299,206 Bourke Street,3831.88,301.36,3191,420.0
1071,5-masefield-avenue-sandringham-vic-3191-16090053,206 Bourke Street,4950.91,476.56,3191,750.0
1072,62-sims-street-sandringham-vic-3191-16063950,206 Bourke Street,3354.45,256.12,3191,790.0
1073,2-91-beach-road-sandringham-vic-3191-16053597,206 Bourke Street,4243.58,338.74,3191,475.0
1074,5-186-bay-rd-sandringham-vic-3191-16090981,206 Bourke Street,2687.18,205.4,3191,550.0
1075,6-36-edward-street-sandringham-vic-3191-16075086,206 Bourke Street,3841.6,299.17,3191,410.0
1076,10-39-41-abbott-street-sandringham-vic-3191-16070656,206 Bourke Street,3587.69,281.83,3191,450.0
1077,1-307-309-bay-road-cheltenham-vic-3192-16070516,Altona Gate Shopping Centre,1672.78,244.98,3192,550.0
1078,3b-wedd-street-cheltenham-vic-3192-16085952,Barkly Square,2597.03,373.24,3192,670.0
1079,2-23-jean-street-cheltenham-vic-3192-16070584,Balnarring Village Shopping Centre,715.87,156.02,3192,550.0
1080,4-31-bayview-crescent-black-rock-vic-3193-16051099,206 Bourke Street,4315.64,328.7,3193,680.0
1081,11-13-tibbles-street-beaumaris-vic-3193-16054347,Acland Court Shopping Centre,3465.35,387.34,3193,895.0
1082,5-310-beach-road-black-rock-vic-3193-16061407,206 Bourke Street,5199.15,415.52,3193,480.0
1083,286a-balcombe-rd-beaumaris-vic-3193-16079394,206 Bourke Street,2424.19,282.48,3193,720.0
1084,41b-arkaringa-crescent-black-rock-vic-3193-16052986,206 Bourke Street,4384.34,337.47,3193,1150.0
1085,112a-bluff-road-black-rock-vic-3193-16082856,206 Bourke Street,4293.46,319.54,3193,1150.0
1086,25-spicer-street-beaumaris-vic-3193-16057734,Acland Court Shopping Centre,2878.23,326.64,3193,1050.0
1087,6-12-phillip-street-mentone-vic-3194-13444145,Balnarring Village Shopping Centre,2019.54,339.31,3194,580.0
1088,12-30-swanston-street-mentone-vic-3194-16067279,Barkly Square,1433.22,204.35,3194,320.0
1089,508-7-balcombe-rd-mentone-vic-3194-16062820,Balnarring Village Shopping Centre,803.11,160.42,3194,350.0
1090,g01-97-beach-road-mentone-vic-3194-16082520,Balnarring Village Shopping Centre,2396.78,219.47,3194,750.0
1091,32-fourth-street-parkdale-vic-3195-16088448,Balnarring Village Shopping Centre,782.81,96.53,3195,850.0
1092,3-25-barkly-street-mordialloc-vic-3195-16079387,Altona Gate Shopping Centre,941.06,152.58,3195,700.0
1093,5-8-10-turakina-avenue-edithvale-vic-3196-16078476,206 Bourke Street,4252.27,471.09,3196,350.0
1094,6-stayner-street-chelsea-vic-3196-16074195,206 Bourke Street,5691.94,609.82,3196,460.0
1095,707-435-nepean-highway-frankston-vic-3199-16085906,206 Bourke Street,342.94,66.52,3199,350.0
1096,3-23-cavendish-drive-heatherton-vic-3202-16087838,Acland Court Shopping Centre,3542.97,454.4,3202,310.0
1097,8-23-27-cavendish-drive-heatherton-vic-3202-16087837,Acland Court Shopping Centre,3542.97,454.4,3202,310.0
1098,1-13-ulupna-road-ormond-vic-3204-16086855,206 Bourke Street,3239.05,297.59,3204,475.0
1099,14a-geel-street-bentleigh-vic-3204-16076602,Acland Court Shopping Centre,2978.89,355.79,3204,1450.0
1100,234-tucker-road-mckinnon-vic-3204-16070139,206 Bourke Street,3211.01,302.63,3204,625.0
1101,2a-anderson-street-bentleigh-vic-3204-16083500,Acland Court Shopping Centre,2850.3,351.57,3204,650.0
1102,13-40-lillimur-road-ormond-vic-3204-16064832,206 Bourke Street,3139.92,287.29,3204,280.0
1103,8-66-bent-street-mckinnon-vic-3204-16076976,206 Bourke Street,4494.26,411.29,3204,495.0
1104,9-491-south-road-bentleigh-vic-3204-16081842,Acland Court Shopping Centre,1656.22,228.61,3204,515.0
1105,1b-castles-road-bentleigh-vic-3204-16064447,Acland Court Shopping Centre,1889.55,260.08,3204,740.0
1106,11-plym-street-bentleigh-vic-3204-16063582,Acland Court Shopping Centre,1773.37,274.0,3204,550.0
1107,284a-tucker-rd-ormond-vic-3204-16070662,206 Bourke Street,2800.13,269.76,3204,790.0
1108,4-13-lillimur-road-ormond-vic-3204-16060820,206 Bourke Street,3531.61,311.14,3204,525.0
1109,6-6-prince-edward-ave-mckinnon-vic-3204-16080738,206 Bourke Street,4422.14,399.85,3204,800.0
1110,2-116-jasper-road-bentleigh-vic-3204-16084051,Acland Court Shopping Centre,2773.67,336.38,3204,450.0
1111,107-15-hamilton-street-bentleigh-vic-3204-15281179,206 Bourke Street,4076.26,480.05,3204,540.0
1112,302-270-centre-road-bentleigh-vic-3204-16041922,206 Bourke Street,4206.34,455.67,3204,480.0
1113,6-emerald-street-south-melbourne-vic-3205-16077214,Barkly Square,1845.63,279.73,3205,1100.0
1114,14-henderson-street-south-melbourne-vic-3205-16065791,Barkly Square,2307.46,345.17,3205,1300.0
1115,301-99-palmerston-crescent-south-melbourne-vic-3205-16087718,Brandon Park Shopping Centre,2574.86,290.86,3205,750.0
1116,2-230-ferrars-street-south-melbourne-vic-3205-16076498,Barkly Square,1619.96,251.22,3205,950.0
1117,78-palmerston-crescent-south-melbourne-vic-3205-16081321,Brandon Park Shopping Centre,2744.46,321.39,3205,820.0
1118,13-martin-street-south-melbourne-vic-3205-16068578,Barkly Square,2208.29,325.45,3205,1100.0
1119,1009-338-kings-way-south-melbourne-vic-3205-16078854,Brand Smart Premium Outlet Centre,2774.43,356.55,3205,500.0
1120,1-333-coventry-street-south-melbourne-vic-3205-16081898,Barkly Square,1681.14,294.75,3205,550.0
1121,203-333-ferrars-street-south-melbourne-vic-3205-16079686,Barkly Square,2247.88,297.57,3205,650.0
1122,2-187-bank-street-south-melbourne-vic-3205-16065978,Brand Smart Premium Outlet Centre,1828.79,205.58,3205,520.0
1123,354b-clarendon-street-south-melbourne-vic-3205-16065911,Brand Smart Premium Outlet Centre,1931.22,224.01,3205,640.0
1124,215-253-normanby-road-south-melbourne-vic-3205-16034152,Barkly Square,900.87,167.28,3205,735.0
1125,1805-50-albert-road-south-melbourne-vic-3205-12112230,Bayside Shopping Centre,2426.59,279.86,3205,610.0
1126,705-89-gladstone-street-south-melbourne-vic-3205-16058273,Barkly Square,929.7,192.58,3205,550.0
1127,1703-89-103-gladstone-street-south-melbourne-vic-3205-16082171,Barkly Square,931.18,192.79,3205,460.0
1128,74-barrett-street-albert-park-vic-3206-16052698,Acland Court Shopping Centre,3372.35,422.34,3206,1250.0
1129,53-hambleton-street-albert-park-vic-3206-16066946,Acland Court Shopping Centre,3116.3,374.87,3206,1450.0
1130,16-dundas-place-albert-park-vic-3206-16086265,Barrabool Hills Plaza,2834.14,375.76,3206,1550.0
1131,43-philipson-street-albert-park-vic-3206-16067830,Acland Court Shopping Centre,3712.25,444.38,3206,680.0
1132,22-109-nimmo-street-middle-park-vic-3206-16052918,206 Bourke Street,3067.55,354.45,3206,475.0
1133,175-richardson-street-middle-park-vic-3206-16061617,206 Bourke Street,3307.88,380.73,3206,890.0
1134,1-262-beaconsfield-parade-middle-park-vic-3206-16077829,206 Bourke Street,2706.75,320.65,3206,500.0
1135,11-90-hambleton-street-middle-park-vic-3206-16068766,Acland Court Shopping Centre,3323.76,421.02,3206,365.0
1136,68-merton-street-albert-park-vic-3206-16087154,Barkly Square,3140.25,393.99,3206,950.0
1137,167-richardson-street-middle-park-vic-3206-16073349,206 Bourke Street,3358.31,387.68,3206,1700.0
1138,8-49-patterson-street-middle-park-vic-3206-16079493,206 Bourke Street,2514.49,300.61,3206,490.0
1139,9-123-beaconsfield-parade-albert-park-vic-3206-16072484,Acland Court Shopping Centre,3673.48,431.79,3206,810.0
1140,54-o-grady-street-albert-park-vic-3206-16059651,Barkly Square,3041.89,398.36,3206,1350.0
1141,188b-kerferd-road-albert-park-vic-3206-16067878,Acland Court Shopping Centre,3770.49,463.72,3206,650.0
1142,504-1-danks-street-west-port-melbourne-vic-3207-16089226,Altona Gate Shopping Centre,2861.68,404.86,3207,650.0
1143,110-clark-street-port-melbourne-vic-3207-16090219,Acland Court Shopping Centre,2487.88,389.86,3207,650.0
1144,17-3-seisman-place-port-melbourne-vic-3207-16070746,Barkly Square,2510.91,363.1,3207,625.0
1145,214-54-nott-street-port-melbourne-vic-3207-16083798,Balnarring Village Shopping Centre,2993.44,433.09,3207,440.0
1146,207-107-beach-street-port-melbourne-vic-3207-16055713,206 Bourke Street,2968.44,460.0,3207,820.0
1147,11-201-graham-street-port-melbourne-vic-3207-16053109,Balnarring Village Shopping Centre,2799.88,395.82,3207,650.0
1148,16-byrne-street-port-melbourne-vic-3207-16054203,206 Bourke Street,2614.65,404.31,3207,650.0
1149,17-201-graham-street-port-melbourne-vic-3207-16052558,Balnarring Village Shopping Centre,2799.88,395.82,3207,850.0
1150,311-ross-street-port-melbourne-vic-3207-16070950,Barkly Square,1300.16,217.5,3207,950.0
1151,31-garton-street-port-melbourne-vic-3207-16069433,Barkly Square,1583.63,245.57,3207,675.0
1152,3-55-johnston-street-port-melbourne-vic-3207-16090322,Balnarring Village Shopping Centre,2850.95,403.31,3207,570.0
1153,409-108-bay-street-port-melbourne-vic-3207-16085177,Balnarring Village Shopping Centre,2643.99,378.38,3207,550.0
1154,114-clark-street-port-melbourne-vic-3207-16069584,Acland Court Shopping Centre,2489.59,390.27,3207,890.0
1155,207-esplanade-west-port-melbourne-vic-3207-16071401,Barkly Square,2227.86,329.03,3207,1450.0
1156,329-howe-parade-port-melbourne-vic-3207-16050374,206 Bourke Street,3422.76,531.03,3207,645.0
1157,30-8-graham-street-port-melbourne-vic-3207-16070356,Barkly Square,2733.84,386.45,3207,530.0
1158,402-49-beach-street-port-melbourne-vic-3207-16077546,Balnarring Village Shopping Centre,2987.65,448.83,3207,940.0
1159,505-25-nott-street-port-melbourne-vic-3207-16059890,Balnarring Village Shopping Centre,2927.76,431.49,3207,395.0
1160,6d-9-beach-street-port-melbourne-vic-3207-16072776,Acland Court Shopping Centre,3043.55,450.32,3207,650.0
1161,85-dunstan-parade-port-melbourne-vic-3207-16080357,206 Bourke Street,3571.9,546.86,3207,650.0
1162,401-52-nott-street-port-melbourne-vic-3207-16090119,Balnarring Village Shopping Centre,2892.23,422.97,3207,570.0
1163,118-clark-street-port-melbourne-vic-3207-14198116,Acland Court Shopping Centre,2491.4,390.7,3207,800.0
1164,73-the-crescent-port-melbourne-vic-3207-16061763,206 Bourke Street,3274.97,495.54,3207,1000.0
1165,107-lyons-street-port-melbourne-vic-3207-16069564,Barkly Square,1957.72,272.76,3207,725.0
1166,112-1-danks-street-port-melbourne-vic-3207-16078056,Altona Gate Shopping Centre,2861.68,404.86,3207,525.0
1167,701-57-bay-street-port-melbourne-vic-3207-16079490,Balnarring Village Shopping Centre,2639.63,371.56,3207,750.0
1168,903-93-dow-street-port-melbourne-vic-3207-16090117,Balnarring Village Shopping Centre,2727.43,387.55,3207,700.0
1169,3-flinders-avenue-lara-vic-3212-16055309,206 Bourke Street,5333.1,482.07,3212,450.0
1170,83-waitara-grove-norlane-vic-3214-16074961,206 Bourke Street,2182.76,220.21,3214,495.0
1171,3-30-logan-street-hamlyn-heights-vic-3215-16054463,Acland Court Shopping Centre,2122.37,238.2,3215,470.0
1172,16-homewood-lane-highton-vic-3216-16059490,Acland Court Shopping Centre,3553.1,296.47,3216,499.0
1173,75-pethajohn-parade-grovedale-vic-3216-16071375,Acland Court Shopping Centre,5896.93,539.95,3216,600.0
1174,35-walpole-avenue-belmont-vic-3216-16086198,Acland Court Shopping Centre,2757.83,305.39,3216,390.0
1175,30-edenhope-circuit-armstrong-creek-vic-3217-16073183,Altona Gate Shopping Centre,7428.52,716.44,3217,530.0
1176,22-whites-rd-mount-duneed-vic-3217-16070194,Altona Gate Shopping Centre,7612.37,702.41,3217,500.0
1177,24-whites-rd-mount-duneed-vic-3217-16087894,Altona Gate Shopping Centre,7692.99,715.0,3217,500.0
1178,3-47-wellington-street-geelong-west-vic-3218-16082980,Acland Court Shopping Centre,256.82,55.0,3218,340.0
1179,1-3-colville-court-herne-hill-vic-3218-16065828,206 Bourke Street,3783.41,376.71,3218,380.0
1180,11-maskell-court-fyansford-vic-3218-16075159,206 Bourke Street,6666.48,653.38,3218,480.0
1181,36-mcdougall-street-geelong-west-vic-3218-16074920,Acland Court Shopping Centre,814.24,137.88,3218,460.0
1182,5-111-bellarine-hwy-newcomb-vic-3219-16075640,Acland Court Shopping Centre,1589.84,117.18,3219,375.0
1183,47-clarke-street-newtown-vic-3220-16069677,Acland Court Shopping Centre,1967.18,302.65,3220,520.0
1184,75-noble-street-newtown-vic-3220-16088286,Altona Gate Shopping Centre,2017.29,227.7,3220,470.0
1185,2-2-melville-avenue-newtown-vic-3220-16052733,Altona Gate Shopping Centre,3203.31,315.73,3220,570.0
1186,6-headland-drive-leopold-vic-3224-16060771,Acland Court Shopping Centre,8013.17,561.74,3224,480.0
1187,18-mclean-street-thornhill-park-vic-3335-15604969,206 Bourke Street,5944.75,380.05,3335,400.0
1188,11-taro-walk-rockbank-vic-3335-14953968,206 Bourke Street,8477.14,584.84,3335,360.0
1189,19-amreli-st-deanside-vic-3336-15176030,206 Bourke Street,4882.96,473.27,3336,440.0
1190,30-goulburn-way-eynesbury-vic-3338-16083577,Altona Gate Shopping Centre,15205.12,1044.72,3338,450.0
1191,76-manooka-road-brookfield-vic-3338-16056949,206 Bourke Street,3189.84,363.49,3338,400.0
1192,128-thomas-mitchell-drive-wodonga-vic-3690-16089463,206 Bourke Street,903.67,157.83,3690,410.0
1193,16-teal-court-wodonga-vic-3690-16084825,206 Bourke Street,2171.51,318.24,3690,480.0
1194,26-huon-street-wodonga-vic-3690-16082752,Altona Gate Shopping Centre,1485.39,202.73,3690,350.0
1195,1-buckland-court-wodonga-vic-3690-16079819,206 Bourke Street,2226.23,221.33,3690,420.0
1196,1a-clarendon-avenue-wodonga-vic-3690-16079795,206 Bourke Street,3083.92,324.94,3690,585.0
1197,6-batt-avenue-wodonga-vic-3690-16077045,Altona Gate Shopping Centre,995.98,141.74,3690,350.0
1198,4-4-6-wilson-street-wodonga-vic-3690-16084871,Altona Gate Shopping Centre,1546.98,170.67,3690,350.0
1199,2-4-anne-street-wodonga-vic-3690-16082183,Altona Gate Shopping Centre,1356.81,181.41,3690,240.0
1200,1-6-rattray-avenue-wodonga-vic-3690-16083917,Acland Court Shopping Centre,2164.87,261.38,3690,250.0
1201,4-5-bell-court-wodonga-vic-3690-16084806,206 Bourke Street,1351.98,190.68,3690,230.0
1202,92-wilson-street-wodonga-vic-3690-16061441,206 Bourke Street,1505.86,221.89,3690,390.0
1203,40-daintree-way-wodonga-vic-3690-16084804,206 Bourke Street,3760.12,426.4,3690,450.0
1204,9-huon-street-wodonga-vic-3690-16084603,Altona Gate Shopping Centre,1766.61,208.99,3690,400.0
1205,11-lowerson-way-wodonga-vic-3690-16088390,Altona Gate Shopping Centre,1057.22,184.16,3690,520.0
1206,40a-macedon-parade-wollert-vic-3750-15280632,206 Bourke Street,4127.16,387.35,3750,360.0
1207,15-everest-cres-olinda-vic-3788-16088310,Acland Court Shopping Centre,12895.66,1019.04,3788,780.0
1208,104-park-orchard-drive-pakenham-vic-3810-16047301,Acland Court Shopping Centre,4528.41,411.28,3810,450.0
1209,11-hansens-lane-balnarring-beach-vic-3926-16017546,206 Bourke Street,2668.91,251.38,3926,1995.0
1210,6-bass-street-flinders-vic-3929-16084910,206 Bourke Street,16849.18,833.37,3929,1300.0
1211,2-1-baden-powell-place-mount-eliza-vic-3930-16079935,206 Bourke Street,814.09,125.81,3930,525.0
1212,4-lucerne-avenue-mornington-vic-3931-16060040,Acland Court Shopping Centre,1751.32,192.51,3931,640.0
1213,1-cassawory-place-safety-beach-vic-3936-16085503,206 Bourke Street,1478.71,200.0,3936,650.0
1214,26-william-street-dromana-vic-3936-16085361,206 Bourke Street,1231.44,164.89,3936,585.0
1215,3764-point-nepean-road-portsea-vic-3944-16061261,,,,3944,1100.0
1216,19-22-somerville-road-hampton-park-vic-3976-16087306,206 Bourke Street,1417.45,217.71,3976,390.0
1217,11-kawana-mews-cranbourne-vic-3977-16037155,Acland Court Shopping Centre,2774.5,319.04,3977,475.0
1218,5-kawana-mews-cranbourne-vic-3977-16026932,Acland Court Shopping Centre,2774.5,319.04,3977,475.0
1219,49-savoy-grove-cranbourne-north-vic-3977-15751808,206 Bourke Street,2347.82,324.57,3977,540.0
