,rent_address,min_distance,min_duration,postcode,price
949,6-leslie-street-st-kilda-east-vic-3183-16079147,6534.76,634.98,3183,850.0
950,3-16-malakoff-street-st-kilda-east-vic-3183-16090509,6444.69,627.23,3183,330.0
951,7-13-hughenden-road-st-kilda-east-vic-3183-16055120,7449.03,744.67,3183,460.0
952,6-23-lansdowne-rd-st-kilda-east-vic-3183-16077748,7101.15,699.93,3183,350.0
953,2-47-gourlay-street-st-kilda-east-vic-3183-15663952,7369.0,712.06,3183,345.0
954,207-171-173-inkerman-street-st-kilda-east-vic-3183-16090952,5514.44,549.16,3183,350.0
955,4-360-carlisle-street-balaclava-vic-3183-16082332,6816.14,665.94,3183,650.0
956,1-28-wilgah-street-st-kilda-east-vic-3183-16083469,7056.03,674.69,3183,495.0
957,52a-alexandra-street-st-kilda-east-vic-3183-16086233,6948.52,659.39,3183,1150.0
958,3-206-alma-rd-st-kilda-east-vic-3183-16078582,7152.87,699.17,3183,250.0
959,31-55-hotham-street-st-kilda-east-vic-3183-16083388,6675.14,637.52,3183,550.0
960,5-1a-lansdowne-road-st-kilda-east-vic-3183-16086953,7451.91,735.02,3183,650.0
961,2-kurrajong-avenue-st-kilda-east-vic-3183-16084549,7124.66,686.73,3183,720.0
962,8-7-cardigan-street-st-kilda-east-vic-3183-16090197,6675.67,645.7,3183,330.0
963,5-1a-lansdowne-street-st-kilda-east-vic-3183-16086953,7451.91,735.02,3183,650.0
964,7-alexandra-street-st-kilda-east-vic-3183-16067396,7007.6,664.12,3183,850.0
965,26-55-alexandra-st-st-kilda-east-vic-3183-16067159,7016.25,664.81,3183,330.0
966,4-25-cardigan-street-st-kilda-east-vic-3183-16064463,6837.79,657.83,3183,450.0
967,1-106-alexandra-street-st-st-kilda-east-vic-3183-16068309,6946.62,685.69,3183,335.0
968,3-45-westbury-st-st-kilda-east-vic-3183-16071948,6246.06,625.52,3183,320.0
969,3-20-hughenden-road-st-kilda-east-vic-3183-16048551,7393.74,738.03,3183,600.0
970,g10-43-45-the-avenue-balaclava-vic-3183-16065263,7212.99,695.24,3183,570.0
971,3-2-celeste-ct-st-kilda-east-vic-3183-16071218,7424.98,740.95,3183,395.0
972,3-31-chapel-street-st-kilda-east-vic-3183-16087349,5904.11,592.65,3183,275.0
973,10-wenden-grove-st-kilda-east-vic-3183-16068114,7552.69,729.1,3183,900.0
974,201-356-carlisle-street-balaclava-vic-3183-16065312,6826.93,667.88,3183,375.0
975,5-58-alexandra-st-st-kilda-east-vic-3183-16073874,6988.53,662.59,3183,560.0
976,7-23-bendigo-avenue-elwood-vic-3184-16085426,7077.72,722.3,3184,240.0
977,9-106-addison-street-elwood-vic-3184-16063225,6909.18,674.57,3184,530.0
978,1-12-avoca-ave-elwood-vic-3184-16090201,6294.09,706.97,3184,430.0
979,3-5-greig-court-elwood-vic-3184-16065526,7312.29,769.15,3184,410.0
980,7-10-austin-avenue-elwood-vic-3184-16088641,7533.93,766.42,3184,480.0
981,6-30-docker-street-elwood-vic-3184-16080165,7423.99,763.47,3184,470.0
982,5-141-glenhuntly-road-elwood-vic-3184-16090615,7518.59,749.22,3184,350.0
983,1-3-goldsmith-st-elwood-vic-3184-16072668,6682.49,711.34,3184,425.0
984,18-kingsley-st-elwood-vic-3184-16064797,7810.83,822.54,3184,630.0
985,8-12-may-street-elwood-vic-3184-16064495,7160.02,728.64,3184,320.0
986,3-2a-vautier-street-elwood-vic-3184-16079224,7318.67,754.76,3184,1000.0
987,206-96-ormond-road-elwood-vic-3184-16061435,7306.85,748.57,3184,425.0
988,6-20-pine-avenue-elwood-vic-3184-16090586,7563.73,789.71,3184,380.0
989,3-38-mitford-street-elwood-vic-3184-16053235,6145.23,671.24,3184,340.0
990,14-193-brighton-road-elwood-vic-3184-16088112,7046.25,686.51,3184,350.0
991,4-111-ruskin-street-elwood-vic-3184-16052249,7023.1,711.04,3184,670.0
992,205-95-ormond-road-elwood-vic-3184-16085196,7290.96,746.93,3184,410.0
993,27-16-20-milton-street-elwood-vic-3184-15503430,6603.21,667.72,3184,675.0
994,6-18-joyce-street-elwood-vic-3184-16075499,7859.73,830.61,3184,850.0
995,2-24-tennyson-street-elwood-vic-3184-16076374,6437.91,683.11,3184,420.0
996,3-97-spray-street-elwood-vic-3184-16075450,7073.13,730.66,3184,450.0
997,4-5-southey-court-elwood-vic-3184-16083693,7004.99,764.7,3184,575.0
998,4-84-ormond-road-elwood-vic-3184-16070658,7259.72,745.84,3184,565.0
999,3-27-ruskin-street-elwood-vic-3184-16084771,6366.42,655.84,3184,550.0
1000,4-2-selwyn-avenue-elwood-vic-3184-16063201,7137.26,724.51,3184,265.0
1001,2-117-tennyson-street-elwood-vic-3184-16083454,7755.7,765.02,3184,560.0
1002,1-66-riddell-parade-elsternwick-vic-3185-16073001,8880.32,911.13,3185,575.0
1003,3-24-elster-avenue-elsternwick-vic-3185-16078453,9873.43,1015.31,3185,450.0
1004,7a-los-angeles-court-ripponlea-vic-3185-16079275,7125.76,723.39,3185,680.0
1005,613b-455-glen-huntly-road-elsternwick-vic-3185-16072040,9370.27,847.38,3185,470.0
1006,103-5-7-nepean-highway-elsternwick-vic-3185-16079664,7981.33,802.26,3185,500.0
1007,3-4-orrong-road-elsternwick-vic-3185-16063179,8945.7,886.41,3185,410.0
1008,3-50-magnolia-road-gardenvale-vic-3185-16088805,11563.46,1007.38,3185,355.0
1009,806-18-mccombie-st-elsternwick-vic-3185-16073253,7870.34,778.69,3185,520.0
1010,16-1-3-carre-street-elsternwick-vic-3185-16087759,8462.88,841.57,3185,440.0
1011,5-39-nepean-highway-elsternwick-vic-3185-16076084,8378.59,858.17,3185,430.0
1012,304-17-gordon-street-elsternwick-vic-3185-16071640,8141.84,819.01,3185,400.0
1013,6-65-clarence-street-elsternwick-vic-3185-16039179,10915.87,930.82,3185,425.0
1014,2-48-magnolia-road-gardenvale-vic-3185-16051707,11835.46,1010.13,3185,320.0
1015,2-9-bertram-street-elsternwick-vic-3185-13756533,9823.78,987.95,3185,630.0
1016,6-89-seymour-road-elsternwick-vic-3185-16054067,9637.44,849.53,3185,425.0
1017,4-34-horne-street-elsternwick-vic-3185-16071700,8200.85,815.52,3185,395.0
1018,53-elster-avenue-gardenvale-vic-3185-16078745,9912.72,1010.25,3185,950.0
1019,222-138-glen-eira-road-elsternwick-vic-3185-16077536,7727.24,734.14,3185,550.0
1020,1-453-kooyong-rd-elsternwick-vic-3185-16063736,11084.08,948.37,3185,550.0
1021,153-south-road-brighton-vic-3186-16066514,14120.02,1362.91,3186,850.0
1022,303-79-81-asling-street-brighton-vic-3186-16089433,9433.44,981.48,3186,400.0
1023,3-22b-south-road-brighton-vic-3186-16065921,12514.53,1248.69,3186,975.0
1024,210-79-81-asling-street-brighton-vic-3186-16060948,9433.44,981.48,3186,525.0
1025,5-airlie-street-brighton-vic-3186-16066747,8479.54,867.66,3186,1200.0
1026,4-16-manor-street-brighton-vic-3186-16059609,10932.0,1149.4,3186,620.0
1027,7-21-dawson-avenue-brighton-vic-3186-16082004,8294.73,880.23,3186,650.0
1028,2-361-st-kilda-st-brighton-vic-3186-16056674,8834.53,940.92,3186,1100.0
1029,1-04-26-warleigh-grove-brighton-vic-3186-15879283,10455.33,1097.94,3186,450.0
1030,55-durrant-street-brighton-vic-3186-16058681,11136.46,1143.51,3186,1200.0
1031,210-26-warleigh-grove-brighton-vic-3186-15226300,10455.33,1097.94,3186,595.0
1032,14-durrant-street-brighton-vic-3186-16051810,10712.34,1104.62,3186,1295.0
1033,101-439-bay-street-brighton-vic-3186-16068532,10935.72,1118.06,3186,540.0
1034,1-128-male-street-brighton-vic-3186-16078323,10993.01,1142.36,3186,525.0
1035,305-439-bay-street-brighton-vic-3186-16086850,10935.72,1118.06,3186,430.0
1036,21-elm-grove-brighton-vic-3186-16065852,9814.73,1025.14,3186,700.0
1037,203-7-9-cowra-street-brighton-vic-3186-16086801,11089.04,1149.13,3186,600.0
1038,6-laburnum-court-brighton-vic-3186-16085520,11985.89,1253.15,3186,550.0
1039,104-184-186-bay-street-brighton-vic-3186-16086213,10202.14,1037.57,3186,510.0
1040,1b-milroy-street-brighton-east-vic-3187-16087492,11992.79,1028.4,3187,1600.0
1041,5-lucas-street-brighton-east-vic-3187-16037643,12556.64,1273.35,3187,1049.0
1042,23a-thomas-street-brighton-east-vic-3187-16071256,14486.15,1202.93,3187,450.0
1043,33-landcox-street-brighton-east-vic-3187-15885544,12375.7,1094.8,3187,1150.0
1044,2a-granter-street-brighton-east-vic-3187-16064222,13299.45,1109.09,3187,525.0
1045,2-22-carr-street-brighton-east-vic-3187-16083096,15801.06,1444.07,3187,1250.0
1046,26-agnew-st-brighton-east-vic-3187-16077710,11869.56,1226.72,3187,675.0
1047,5-661-663-nepean-highway-brighton-east-vic-3187-16073805,14155.21,1227.18,3187,470.0
1048,54-marriage-road-brighton-east-vic-3187-16066345,14778.91,1281.64,3187,820.0
1049,39-comer-street-brighton-east-vic-3187-16078421,13632.43,1379.53,3187,1100.0
1050,647-hawthorn-road-brighton-east-vic-3187-15563252,12653.23,1059.49,3187,990.0
1051,78-marriage-rd-brighton-east-vic-3187-16065745,15003.39,1288.87,3187,1000.0
1052,7b-carr-street-brighton-east-vic-3187-16037629,15693.98,1418.37,3187,1190.0
1053,10a-cummins-rd-brighton-east-vic-3187-16087161,15923.05,1415.19,3187,1400.0
1054,g05-18-railway-crescent-hampton-vic-3188-16080133,14066.83,1425.92,3188,750.0
1055,11b-olive-st-hampton-vic-3188-16066090,14943.15,1416.61,3188,1500.0
1056,3-83-fewster-road-hampton-vic-3188-16055794,16103.53,1528.34,3188,635.0
1057,11-290-south-road-hampton-east-vic-3188-16069282,15496.31,1488.79,3188,400.0
1058,2-36-crisp-st-hampton-vic-3188-16083355,14857.8,1508.86,3188,625.0
1059,23-hamer-street-moorabbin-vic-3189-16080433,19772.37,1716.57,3189,725.0
1060,34-donald-st-highett-vic-3190-16081654,18419.45,1674.7,3190,650.0
1061,209-20-station-street-highett-vic-3190-16064556,18829.11,1745.02,3190,530.0
1062,g04-12-major-street-highett-vic-3190-15263650,18476.05,1681.49,3190,480.0
1063,31a-tweed-st-highett-vic-3190-16061681,17134.53,1589.82,3190,740.0
1064,1-6-turner-road-highett-vic-3190-16083938,20092.89,1899.56,3190,715.0
1065,28-wilson-street-highett-vic-3190-16084920,17448.22,1613.09,3190,750.0
1066,2-15-karen-street-highett-vic-3190-16078074,22362.56,1885.76,3190,390.0
1067,105-20-station-street-highett-vic-3190-16063906,18829.11,1745.02,3190,500.0
1068,3-21-tibrockney-street-highett-vic-3190-16053078,18511.02,1704.29,3190,350.0
1069,314-284-highett-rd-highett-vic-3190-16083284,18397.62,1673.43,3190,430.0
1070,10-39-41-abbott-street-sandringham-vic-3191-16070656,15336.29,1489.69,3191,450.0
1071,2-91-beach-road-sandringham-vic-3191-16053597,14762.38,1452.47,3191,475.0
1072,5-186-bay-rd-sandringham-vic-3191-16090981,16860.79,1636.4,3191,550.0
1073,6-36-edward-street-sandringham-vic-3191-16075086,17348.69,1698.81,3191,410.0
1074,5-masefield-avenue-sandringham-vic-3191-16090053,16275.25,1576.1,3191,750.0
1075,8-19-21-abbott-street-sandringham-vic-3191-16072299,15091.95,1470.15,3191,420.0
1076,62-sims-street-sandringham-vic-3191-16063950,16264.54,1578.53,3191,790.0
1077,1-307-309-bay-road-cheltenham-vic-3192-16070516,19043.58,1718.18,3192,550.0
1078,2-23-jean-street-cheltenham-vic-3192-16070584,20641.22,1991.59,3192,550.0
1079,3b-wedd-street-cheltenham-vic-3192-16085952,24533.28,2120.73,3192,670.0
1080,4-31-bayview-crescent-black-rock-vic-3193-16051099,17792.45,1705.68,3193,680.0
1081,286a-balcombe-rd-beaumaris-vic-3193-16079394,21438.48,2000.87,3193,720.0
1082,25-spicer-street-beaumaris-vic-3193-16057734,21329.51,2008.33,3193,1050.0
1083,112a-bluff-road-black-rock-vic-3193-16082856,17988.02,1702.32,3193,1150.0
1084,41b-arkaringa-crescent-black-rock-vic-3193-16052986,18078.89,1720.25,3193,1150.0
1085,11-13-tibbles-street-beaumaris-vic-3193-16054347,19845.43,1852.53,3193,895.0
1086,5-310-beach-road-black-rock-vic-3193-16061407,18484.53,1755.39,3193,480.0
1087,12-30-swanston-street-mentone-vic-3194-16067279,22635.7,2102.11,3194,320.0
1088,g01-97-beach-road-mentone-vic-3194-16082520,23977.2,2182.09,3194,750.0
1089,6-12-phillip-street-mentone-vic-3194-13444145,22100.25,2040.58,3194,580.0
1090,508-7-balcombe-rd-mentone-vic-3194-16062820,23459.63,2132.52,3194,350.0
1091,3-25-barkly-street-mordialloc-vic-3195-16079387,26150.95,2382.86,3195,700.0
1092,32-fourth-street-parkdale-vic-3195-16088448,24417.27,2198.84,3195,850.0
1093,6-stayner-street-chelsea-vic-3196-16074195,49755.33,2921.63,3196,460.0
1094,5-8-10-turakina-avenue-edithvale-vic-3196-16078476,31065.55,2847.9,3196,350.0
1095,707-435-nepean-highway-frankston-vic-3199-16085906,55865.46,2971.32,3199,350.0
1096,3-23-cavendish-drive-heatherton-vic-3202-16087838,23728.9,2070.61,3202,310.0
1097,3-23-cavendish-drive-heatherton-vic-3202-16087838,23728.9,2070.61,3202,310.0
1098,1-13-ulupna-road-ormond-vic-3204-16086855,14175.12,1213.89,3204,475.0
1099,8-66-bent-street-mckinnon-vic-3204-16076976,15084.64,1281.01,3204,495.0
1100,14a-geel-street-bentleigh-vic-3204-16076602,17129.2,1431.87,3204,1450.0
1101,302-270-centre-road-bentleigh-vic-3204-16041922,15163.56,1251.38,3204,480.0
1102,11-plym-street-bentleigh-vic-3204-16063582,18142.24,1566.35,3204,550.0
1103,234-tucker-road-mckinnon-vic-3204-16070139,16126.51,1363.17,3204,625.0
1104,9-491-south-road-bentleigh-vic-3204-16081842,17713.65,1478.44,3204,515.0
1105,13-40-lillimur-road-ormond-vic-3204-16064832,13898.49,1179.45,3204,280.0
1106,6-6-prince-edward-ave-mckinnon-vic-3204-16080738,15025.89,1289.02,3204,800.0
1107,284a-tucker-rd-ormond-vic-3204-16070662,15715.63,1330.3,3204,790.0
1108,107-15-hamilton-street-bentleigh-vic-3204-15281179,15929.61,1340.28,3204,540.0
1109,1b-castles-road-bentleigh-vic-3204-16064447,17539.59,1454.08,3204,740.0
1110,4-13-lillimur-road-ormond-vic-3204-16060820,14048.13,1186.76,3204,525.0
1111,2a-anderson-street-bentleigh-vic-3204-16083500,16748.49,1416.46,3204,650.0
1112,2-116-jasper-road-bentleigh-vic-3204-16084051,16596.17,1370.67,3204,450.0
1113,1009-338-kings-way-south-melbourne-vic-3205-16078854,2886.37,397.87,3205,500.0
1114,14-henderson-street-south-melbourne-vic-3205-16065791,493.99,83.99,3205,1300.0
1115,215-253-normanby-road-south-melbourne-vic-3205-16034152,1560.51,186.41,3205,735.0
1116,354b-clarendon-street-south-melbourne-vic-3205-16065911,2032.33,259.08,3205,640.0
1117,705-89-gladstone-street-south-melbourne-vic-3205-16058273,1781.86,227.45,3205,550.0
1118,301-99-palmerston-crescent-south-melbourne-vic-3205-16087718,2686.81,332.18,3205,750.0
1119,2-230-ferrars-street-south-melbourne-vic-3205-16076498,1512.1,194.83,3205,950.0
1120,1805-50-albert-road-south-melbourne-vic-3205-12112230,3028.67,410.03,3205,610.0
1121,78-palmerston-crescent-south-melbourne-vic-3205-16081321,2856.41,362.71,3205,820.0
1122,2-187-bank-street-south-melbourne-vic-3205-16065978,1954.65,249.92,3205,520.0
1123,6-emerald-street-south-melbourne-vic-3205-16077214,1444.37,198.84,3205,1100.0
1124,1703-89-103-gladstone-street-south-melbourne-vic-3205-16082171,1783.34,227.66,3205,460.0
1125,203-333-ferrars-street-south-melbourne-vic-3205-16079686,1714.46,202.5,3205,650.0
1126,13-martin-street-south-melbourne-vic-3205-16068578,1807.03,244.56,3205,1100.0
1127,1-333-coventry-street-south-melbourne-vic-3205-16081898,1808.95,249.45,3205,550.0
1128,9-123-beaconsfield-parade-albert-park-vic-3206-16072484,1657.61,182.93,3206,810.0
1129,53-hambleton-street-albert-park-vic-3206-16066946,1669.46,199.0,3206,1450.0
1130,43-philipson-street-albert-park-vic-3206-16067830,1332.54,160.01,3206,680.0
1131,11-90-hambleton-street-middle-park-vic-3206-16068766,1810.8,245.4,3206,365.0
1132,74-barrett-street-albert-park-vic-3206-16052698,970.35,113.04,3206,1250.0
1133,22-109-nimmo-street-middle-park-vic-3206-16052918,2561.33,261.45,3206,475.0
1134,1-262-beaconsfield-parade-middle-park-vic-3206-16077829,2861.93,275.87,3206,500.0
1135,68-merton-street-albert-park-vic-3206-16087154,1101.86,134.59,3206,950.0
1136,175-richardson-street-middle-park-vic-3206-16061617,1770.23,230.5,3206,890.0
1137,8-49-patterson-street-middle-park-vic-3206-16079493,3193.91,318.7,3206,490.0
1138,167-richardson-street-middle-park-vic-3206-16073349,1713.3,221.99,3206,1700.0
1139,16-dundas-place-albert-park-vic-3206-16086265,1426.71,185.14,3206,1550.0
1140,188b-kerferd-road-albert-park-vic-3206-16067878,1377.81,174.45,3206,650.0
1141,54-o-grady-street-albert-park-vic-3206-16059651,980.31,114.89,3206,1350.0
1142,107-lyons-street-port-melbourne-vic-3207-16069564,728.88,113.74,3207,725.0
1143,118-clark-street-port-melbourne-vic-3207-14198116,1550.88,188.25,3207,800.0
1144,30-8-graham-street-port-melbourne-vic-3207-16070356,562.27,76.13,3207,530.0
1145,207-107-beach-street-port-melbourne-vic-3207-16055713,1862.45,251.69,3207,820.0
1146,31-garton-street-port-melbourne-vic-3207-16069433,1098.38,161.05,3207,675.0
1147,311-ross-street-port-melbourne-vic-3207-16070950,1539.76,195.4,3207,950.0
1148,207-esplanade-west-port-melbourne-vic-3207-16071401,413.2,68.33,3207,1450.0
1149,903-93-dow-street-port-melbourne-vic-3207-16090117,902.81,145.2,3207,700.0
1150,114-clark-street-port-melbourne-vic-3207-16069584,1549.07,187.82,3207,890.0
1151,214-54-nott-street-port-melbourne-vic-3207-16083798,1183.83,199.19,3207,440.0
1152,329-howe-parade-port-melbourne-vic-3207-16050374,2748.81,350.12,3207,645.0
1153,17-3-seisman-place-port-melbourne-vic-3207-16070746,339.33,52.78,3207,625.0
1154,6d-9-beach-street-port-melbourne-vic-3207-16072776,1110.35,152.37,3207,650.0
1155,402-49-beach-street-port-melbourne-vic-3207-16077546,1197.07,207.74,3207,940.0
1156,110-clark-street-port-melbourne-vic-3207-16090219,1547.36,187.41,3207,650.0
1157,85-dunstan-parade-port-melbourne-vic-3207-16080357,2897.94,365.95,3207,650.0
1158,401-52-nott-street-port-melbourne-vic-3207-16090119,1101.65,181.88,3207,570.0
1159,505-25-nott-street-port-melbourne-vic-3207-16059890,1137.18,190.4,3207,395.0
1160,409-108-bay-street-port-melbourne-vic-3207-16085177,853.41,137.29,3207,550.0
1161,11-201-graham-street-port-melbourne-vic-3207-16053109,2125.92,214.91,3207,650.0
1162,701-57-bay-street-port-melbourne-vic-3207-16079490,849.05,130.47,3207,750.0
1163,73-the-crescent-port-melbourne-vic-3207-16061763,2218.27,291.49,3207,1000.0
1164,3-55-johnston-street-port-melbourne-vic-3207-16090322,679.38,92.99,3207,570.0
1165,16-byrne-street-port-melbourne-vic-3207-16054203,1914.39,251.99,3207,650.0
1166,112-1-danks-street-port-melbourne-vic-3207-16078056,690.11,94.53,3207,525.0
1167,11-201-graham-street-port-melbourne-vic-3207-16053109,2125.92,214.91,3207,650.0
1168,504-1-danks-street-west-port-melbourne-vic-3207-16089226,690.11,94.53,3207,650.0
1169,3-flinders-avenue-lara-vic-3212-16055309,60005.56,2995.36,3212,450.0
1170,83-waitara-grove-norlane-vic-3214-16074961,67274.27,3289.69,3214,495.0
1171,3-30-logan-street-hamlyn-heights-vic-3215-16054463,74374.03,3496.84,3215,470.0
1172,35-walpole-avenue-belmont-vic-3216-16086198,85699.2,3964.52,3216,390.0
1173,16-homewood-lane-highton-vic-3216-16059490,85392.54,3896.05,3216,499.0
1174,75-pethajohn-parade-grovedale-vic-3216-16071375,84363.83,3911.01,3216,600.0
1175,24-whites-rd-mount-duneed-vic-3217-16087894,89696.95,4299.02,3217,500.0
1176,22-whites-rd-mount-duneed-vic-3217-16070194,89616.33,4286.42,3217,500.0
1177,30-edenhope-circuit-armstrong-creek-vic-3217-16073183,89782.34,4367.91,3217,530.0
1178,11-maskell-court-fyansford-vic-3218-16075159,78079.29,3665.11,3218,480.0
1179,36-mcdougall-street-geelong-west-vic-3218-16074920,75248.61,3570.17,3218,460.0
1180,3-47-wellington-street-geelong-west-vic-3218-16082980,75843.76,3646.35,3218,340.0
1181,1-3-colville-court-herne-hill-vic-3218-16065828,75330.13,3682.71,3218,380.0
1182,5-111-bellarine-hwy-newcomb-vic-3219-16075640,83699.82,4266.26,3219,375.0
1183,75-noble-street-newtown-vic-3220-16088286,77882.3,3789.18,3220,470.0
1184,47-clarke-street-newtown-vic-3220-16069677,77910.68,3818.13,3220,520.0
1185,2-2-melville-avenue-newtown-vic-3220-16052733,76583.97,3745.51,3220,570.0
1186,6-headland-drive-leopold-vic-3224-16060771,90123.16,4710.82,3224,480.0
1187,11-taro-walk-rockbank-vic-3335-14953968,36220.5,1970.01,3335,360.0
1188,18-mclean-street-thornhill-park-vic-3335-15604969,45336.44,2274.51,3335,400.0
1189,19-amreli-st-deanside-vic-3336-15176030,31172.13,1739.96,3336,440.0
1190,76-manooka-road-brookfield-vic-3338-16056949,47678.07,2502.94,3338,400.0
1191,30-goulburn-way-eynesbury-vic-3338-16083577,51535.02,2681.26,3338,450.0
1192,1a-clarendon-avenue-wodonga-vic-3690-16079795,319951.19,13241.29,3690,585.0
1193,6-batt-avenue-wodonga-vic-3690-16077045,318963.75,12954.42,3690,350.0
1194,11-lowerson-way-wodonga-vic-3690-16088390,322273.22,13333.86,3690,520.0
1195,1-6-rattray-avenue-wodonga-vic-3690-16083917,318230.13,12903.69,3690,250.0
1196,16-teal-court-wodonga-vic-3690-16084825,316101.63,13065.61,3690,480.0
1197,2-4-anne-street-wodonga-vic-3690-16082183,319790.47,13034.17,3690,240.0
1198,4-4-6-wilson-street-wodonga-vic-3690-16084871,320085.41,13085.14,3690,350.0
1199,40-daintree-way-wodonga-vic-3690-16084804,314318.75,12788.05,3690,450.0
1200,92-wilson-street-wodonga-vic-3690-16061441,318028.59,13067.29,3690,390.0
1201,26-huon-street-wodonga-vic-3690-16082752,318155.78,12888.64,3690,350.0
1202,9-huon-street-wodonga-vic-3690-16084603,318287.75,12887.74,3690,400.0
1203,1-buckland-court-wodonga-vic-3690-16079819,315792.38,12832.95,3690,420.0
1204,4-5-bell-court-wodonga-vic-3690-16084806,320534.97,13120.17,3690,230.0
1205,128-thomas-mitchell-drive-wodonga-vic-3690-16089463,321059.72,13133.12,3690,410.0
1206,40a-macedon-parade-wollert-vic-3750-15280632,39685.5,2740.73,3750,360.0
1207,15-everest-cres-olinda-vic-3788-16088310,53445.18,3674.31,3788,780.0
1208,104-park-orchard-drive-pakenham-vic-3810-16047301,59804.75,3320.65,3810,450.0
1209,11-hansens-lane-balnarring-beach-vic-3926-16017546,89453.55,4534.35,3926,1995.0
1210,6-bass-street-flinders-vic-3929-16084910,104367.66,4971.53,3929,1300.0
1211,2-1-baden-powell-place-mount-eliza-vic-3930-16079935,63441.8,3552.3,3930,525.0
1212,4-lucerne-avenue-mornington-vic-3931-16060040,73889.18,3821.38,3931,640.0
1213,1-cassawory-place-safety-beach-vic-3936-16085503,84835.16,3988.18,3936,650.0
1214,26-william-street-dromana-vic-3936-16085361,85218.98,4043.57,3936,585.0
1215,3764-point-nepean-road-portsea-vic-3944-16061261,118103.91,5816.85,3944,1100.0
1216,19-22-somerville-road-hampton-park-vic-3976-16087306,42983.95,2383.52,3976,390.0
1217,49-savoy-grove-cranbourne-north-vic-3977-15751808,49075.99,2942.44,3977,540.0
1218,11-kawana-mews-cranbourne-vic-3977-16037155,53604.83,2817.44,3977,475.0
1219,11-kawana-mews-cranbourne-vic-3977-16037155,53604.83,2817.44,3977,475.0
